order_id,book_id,quantity,price
1724,14524,3,5300.0
1647,8163,3,2100.0
209,9162,2,8900.0
836,21364,2,3200.0
2679,21108,3,3200.0
3188,19697,3,4800.0
3357,16359,1,1900.0
1178,22513,1,4500.0
2293,8117,3,7500.0
1170,17623,2,3700.0
3934,20559,3,7200.0
2747,11763,1,9700.0
1405,17113,3,1900.0
937,17914,1,7400.0
3676,222,3,3400.0
1074,11642,1,7900.0
2156,22305,2,4800.0
3735,14214,1,2200.0
3653,1405,3,4990.0
1166,9776,1,3100.0
1611,18710,3,4600.0
3686,5781,3,5500.0
3027,2475,2,9300.0
1338,12965,1,1400.0
3778,687,1,5800.0
854,9623,1,2100.0
3788,1226,3,8700.0
1876,20040,3,6100.0
3696,11090,1,900.0
3562,480,3,8100.0
3643,13732,3,3000.0
3946,21770,1,2500.0
1969,21104,2,6900.0
392,19514,1,350.0
2032,11132,3,1900.0
2273,22317,1,5400.0
1815,4926,2,4990.0
1105,16667,3,4200.0
117,10027,2,3200.0
1227,1747,1,5900.0
3729,13052,1,1900.0
583,13050,3,1700.0
2867,21886,2,700.0
3042,11862,2,6600.0
2243,4648,2,7400.0
3912,11355,1,3800.0
3870,7105,2,6500.0
741,14058,1,9600.0
1828,3113,1,1900.0
469,15174,2,550.0
2796,21781,2,2800.0
3426,10489,2,1900.0
3799,7870,1,4600.0
982,5813,1,25500.0
2818,15148,3,10100.0
1792,10676,1,2500.0
1441,1795,3,3490.0
3432,17466,3,2800.0
3100,13396,1,7500.0
2591,1799,3,5500.0
2965,18852,2,10500.0
2430,4625,1,24200.0
346,16889,1,500.0
3673,20657,2,2900.0
112,19520,2,350.0
2387,3765,3,4600.0
2568,2466,3,3800.0
460,9617,3,2600.0
2660,4465,3,1200.0
3720,16391,1,5300.0
2529,5077,1,3400.0
2499,6894,3,3900.0
3388,21658,1,4400.0
416,20921,3,2500.0
1149,6965,2,2500.0
2106,13885,2,7600.0
15,8517,2,2200.0
3432,3584,3,10990.0
3871,16842,1,500.0
471,17046,3,3200.0
2853,10396,2,6000.0
3228,20232,2,3800.0
2460,7065,1,2600.0
3134,16469,1,1900.0
333,17075,2,3900.0
3942,6910,3,2700.0
3443,4877,2,3300.0
1541,1094,1,7500.0
2302,13666,3,4200.0
838,9377,3,8900.0
3916,13768,1,4100.0
248,5354,2,3800.0
3753,6963,1,5500.0
1061,11167,3,2900.0
2543,339,1,25000.0
1144,13624,3,4500.0
2203,17335,2,2900.0
2468,3497,2,5700.0
406,7778,3,2800.0
912,13266,1,3200.0
1562,10240,1,2900.0
1371,18907,2,1000.0
2131,19397,1,5900.0
3792,6833,2,7500.0
281,6758,3,4000.0
1415,2918,3,2500.0
220,19096,3,1500.0
2842,17254,3,2400.0
204,2782,1,1100.0
2490,19652,1,5400.0
1375,22115,2,2900.0
997,13457,3,4100.0
1526,2880,1,1000.0
337,2048,3,11200.0
3905,10225,1,7800.0
1858,1906,2,6400.0
587,16660,1,1800.0
3645,375,1,2990.0
1009,1685,2,22900.0
1258,240,3,3500.0
1042,17953,1,14300.0
2946,9003,1,46200.0
734,13761,1,7100.0
239,14495,1,5000.0
2770,2978,2,4700.0
3817,11834,2,5500.0
3663,2739,3,5990.0
1765,13065,2,3400.0
3182,8254,2,1900.0
2307,17156,3,2000.0
2526,4362,3,3800.0
858,13274,3,6200.0
3573,13026,3,2400.0
3419,14656,3,5800.0
2052,18504,1,2990.0
3536,5868,2,5800.0
944,9587,2,2050.0
3987,7427,3,2200.0
792,10548,2,900.0
1151,7630,3,2500.0
3416,11466,3,6500.0
3670,5238,1,1100.0
2222,3746,1,2900.0
2765,18351,2,5100.0
1599,17909,1,8800.0
736,15985,3,2990.0
634,10852,2,8700.0
3006,19982,1,7400.0
1536,8971,3,2500.0
3892,13115,3,4400.0
2647,14581,1,6300.0
2781,6558,2,4500.0
2042,7651,2,1200.0
348,14968,3,4400.0
510,15766,1,5200.0
3903,17738,1,1000.0
1245,11498,3,4500.0
2575,10250,1,2600.0
2043,12275,1,3800.0
3996,17972,1,8200.0
1640,19369,3,3990.0
2167,9646,2,4700.0
2793,4,1,5990.0
874,6876,2,2600.0
275,6072,1,7700.0
1290,14731,3,2500.0
3023,12047,3,3900.0
1332,10817,3,7200.0
417,8102,3,1600.0
2858,5317,1,5800.0
2069,4311,3,1500.0
495,15933,2,2990.0
3870,22205,2,2700.0
155,13561,3,8900.0
1677,11046,1,3100.0
3225,7112,1,2500.0
489,18577,1,5900.0
3884,10713,1,3700.0
1449,21385,2,3600.0
681,10289,1,700.0
2049,14185,1,2500.0
147,14557,2,4900.0
3099,18253,2,5600.0
2472,14861,2,5200.0
1187,22438,1,5500.0
817,17921,3,8300.0
3036,14701,1,23400.0
817,4745,2,11200.0
974,1870,1,6300.0
3040,1761,3,2500.0
2995,8895,3,6500.0
1725,18814,1,2900.0
2136,4428,2,3400.0
687,6570,1,7700.0
952,1432,3,1000.0
1928,8003,1,600.0
3438,9278,1,5400.0
3079,20212,3,5800.0
1690,21687,2,500.0
2411,822,1,6990.0
194,15790,3,7600.0
692,5214,2,1350.0
3238,9197,3,5900.0
159,6246,1,4700.0
1066,11711,3,6300.0
2621,14278,3,1600.0
2355,15408,2,250.0
3892,1264,2,8400.0
66,914,3,5300.0
2923,18159,3,4600.0
3115,15926,2,350.0
1404,22604,1,7900.0
2515,4879,2,3490.0
1965,5003,2,2900.0
2550,13809,1,3200.0
2229,19511,3,350.0
718,15140,1,16500.0
2393,187,1,9200.0
3867,20287,2,6000.0
1240,7575,1,2400.0
3609,13880,1,4700.0
124,83,2,5500.0
3820,2188,2,7800.0
1209,13527,3,5700.0
2937,11749,2,6900.0
2841,15632,2,3400.0
2061,15901,2,4400.0
2117,21734,2,5800.0
2725,20176,3,4300.0
3793,8319,1,6900.0
1996,13786,1,7900.0
2731,7449,2,5800.0
2809,15691,2,7500.0
2556,8047,3,19200.0
2494,17893,2,7600.0
2408,2793,1,5800.0
2650,3731,2,4600.0
362,13028,2,3000.0
1299,21468,3,2100.0
3232,2072,1,8200.0
952,5258,2,15800.0
3119,11384,1,11000.0
1750,5317,1,5800.0
18,13834,2,3500.0
1810,19960,1,6800.0
944,12117,1,4500.0
1437,5136,1,3900.0
1228,17812,2,2500.0
3278,1171,1,5990.0
2939,8287,1,7200.0
2346,6943,1,3900.0
1959,18323,3,3500.0
3069,17676,1,5400.0
2081,2062,2,7200.0
2173,5646,3,6900.0
2363,430,3,13200.0
555,12187,1,3100.0
1850,17141,1,4200.0
1389,4705,1,1500.0
3475,6487,2,3700.0
2397,20890,1,2600.0
350,1735,1,6800.0
1121,19750,1,4990.0
448,16619,2,8800.0
3768,1969,2,9800.0
3969,9445,1,1500.0
3738,2650,2,2100.0
989,18547,3,3490.0
1650,1852,1,4100.0
3473,13633,1,4900.0
609,13673,1,5900.0
2718,5407,3,3500.0
258,10252,3,1800.0
2062,13493,2,800.0
3575,8884,1,6600.0
3163,6484,3,7100.0
1174,584,3,2200.0
2654,2481,1,2300.0
1847,7616,2,2200.0
872,15876,1,6100.0
3207,3136,3,1900.0
1684,833,2,3300.0
3633,17498,1,3700.0
1343,2802,1,5000.0
3334,20245,3,1900.0
3343,11997,2,3000.0
1814,22466,3,5800.0
1748,8132,2,6200.0
3675,19471,1,7800.0
1696,18626,2,8200.0
3437,750,3,6600.0
1235,22347,1,11800.0
223,15032,2,5400.0
814,7256,2,7700.0
1731,17178,3,1900.0
3269,22587,2,11600.0
1789,8238,3,6100.0
1403,8196,1,1700.0
1293,4482,2,800.0
3316,17375,3,4700.0
1664,22477,3,6400.0
1284,14209,1,900.0
1770,163,3,4800.0
2893,10292,1,1300.0
838,13976,3,3600.0
1376,15958,1,8350.0
2977,17756,3,3000.0
2603,8366,2,2900.0
3181,5856,3,12700.0
1976,19769,1,4990.0
3339,1421,2,5990.0
3484,5490,1,8200.0
2133,8164,2,6500.0
3221,11959,1,1700.0
583,11409,2,14700.0
3985,18790,2,6200.0
130,17624,3,4900.0
2154,6216,1,2990.0
1225,17827,1,2990.0
1028,20747,1,3000.0
2819,2730,3,2500.0
3239,9859,1,8300.0
2756,9149,1,2700.0
1601,19820,1,1950.0
2101,16307,1,4000.0
2637,3926,1,5900.0
20,14243,1,5200.0
2749,21171,2,14100.0
134,18972,3,3900.0
2178,3011,2,1700.0
3932,5996,3,8600.0
53,14992,2,2000.0
1335,15824,3,5900.0
2759,10023,2,1800.0
345,10383,2,18700.0
2602,15366,1,4100.0
3766,7121,3,5900.0
3179,5527,1,7800.0
938,11776,1,2300.0
3829,13336,3,5900.0
650,514,2,4800.0
2438,2444,2,6300.0
1120,22058,2,3000.0
753,22624,3,16400.0
2367,20991,1,4400.0
2900,8515,2,2200.0
576,8,3,15000.0
1339,1440,2,3700.0
1968,13485,2,5300.0
962,687,1,5800.0
1714,11117,1,4300.0
2164,7587,3,1200.0
2644,4709,1,1500.0
2189,15804,1,7800.0
256,7029,1,6800.0
1180,18838,2,4000.0
3680,3822,1,4100.0
2791,19371,1,4900.0
1328,7733,3,1900.0
764,2918,2,2500.0
3234,11124,3,500.0
2657,4700,1,1500.0
3026,20583,1,3000.0
2168,13113,3,6700.0
2285,12394,2,4600.0
1312,7393,2,4900.0
1136,7689,1,800.0
877,3245,3,10600.0
3870,11717,3,3300.0
3716,17538,3,1800.0
2547,10076,1,8300.0
3322,4929,2,3000.0
2558,15324,2,2100.0
3370,6231,2,4600.0
714,16129,1,4200.0
154,6830,1,1600.0
3865,15184,1,11200.0
3118,9003,1,46200.0
3716,7823,1,5800.0
1659,18985,2,2900.0
2486,13264,2,5900.0
664,7031,1,6800.0
1199,11938,1,3800.0
3955,1013,3,2900.0
2896,5393,2,4800.0
2519,6517,3,7900.0
1065,19036,3,2600.0
2463,10332,3,1500.0
1776,21530,2,4700.0
2951,3263,3,16800.0
3890,5002,2,3500.0
377,18151,3,7500.0
2775,9318,2,1900.0
1021,1227,2,8800.0
1532,860,1,6400.0
2397,17845,2,2200.0
2487,5235,3,1100.0
2441,17756,1,3000.0
2273,1236,1,2800.0
1520,2416,3,6400.0
2186,6892,2,7600.0
46,15029,3,4400.0
466,7458,2,4200.0
1464,4171,3,3000.0
3090,17260,3,10600.0
349,392,3,16500.0
1233,20055,3,3000.0
2731,14742,1,3500.0
2809,14754,2,2500.0
603,7974,1,9300.0
2160,22389,2,2100.0
707,14653,3,3500.0
2192,14266,3,2700.0
3426,22309,2,3900.0
3294,7308,1,6900.0
2913,15127,3,7400.0
2355,14063,1,2800.0
3323,12344,1,2200.0
3290,7089,2,7500.0
3966,15748,2,11200.0
2616,10546,3,4500.0
2089,5707,1,5800.0
1439,21114,1,8600.0
1367,2657,1,2800.0
1833,13546,1,5900.0
1683,1540,2,9200.0
3904,4834,2,3400.0
2969,13581,1,1000.0
3497,17050,3,1700.0
154,2544,1,3990.0
1036,1294,3,2800.0
2153,19312,1,7800.0
3368,2190,2,7800.0
3243,14603,1,7800.0
174,21012,3,8900.0
3295,18647,2,6500.0
806,5831,1,3600.0
3340,21038,2,2000.0
2536,5758,3,6200.0
3268,3216,2,17800.0
3547,18520,2,3990.0
255,6465,3,1500.0
1007,8690,2,5500.0
688,18626,3,8200.0
353,4709,3,1500.0
571,15472,1,3700.0
990,9989,3,2300.0
2107,9977,2,3900.0
1272,1874,2,1900.0
946,16795,2,4400.0
863,6651,3,13400.0
2956,11765,2,2900.0
3980,5945,1,4200.0
1638,7508,1,2500.0
565,16456,3,4700.0
101,15710,1,3200.0
3959,20630,2,2300.0
672,15985,1,2990.0
2942,365,2,4600.0
2491,16097,3,4100.0
1664,21376,1,3700.0
2476,10791,3,6900.0
453,785,3,31400.0
1169,12440,1,3750.0
1865,1731,1,8500.0
3390,5818,3,4400.0
1615,21919,1,1800.0
2607,10148,1,2600.0
283,4273,3,2500.0
2970,4521,1,7200.0
3754,1310,1,3900.0
3614,10556,2,4900.0
3232,11042,2,2300.0
2175,1039,1,4900.0
2493,10270,3,7600.0
386,2147,3,4500.0
1534,14093,1,1300.0
1882,22202,2,2400.0
3562,14840,2,3400.0
1428,1345,1,3990.0
1941,15875,1,15600.0
2766,19834,1,8300.0
2298,20489,3,5900.0
1340,7728,2,5300.0
3341,12552,3,15800.0
924,9797,3,2100.0
3415,20302,1,5100.0
964,3944,3,1000.0
775,1377,1,3490.0
2468,20814,2,5300.0
3500,16058,3,5700.0
1094,17687,2,900.0
2449,642,2,5100.0
2592,16285,1,4000.0
295,4348,1,3990.0
2919,14586,3,6900.0
3678,15516,1,1700.0
2040,19629,1,1900.0
62,18337,3,14900.0
1641,5093,2,8500.0
3727,12018,1,1700.0
284,8120,3,3000.0
3135,11335,3,6700.0
2860,4797,3,7700.0
2537,18692,1,3400.0
372,7855,2,6400.0
3250,14589,2,11200.0
3105,5031,1,5800.0
1508,18388,1,6800.0
427,13792,2,5600.0
3722,4500,1,31500.0
540,22471,3,6100.0
634,5567,3,22800.0
1495,430,3,13200.0
2791,21042,2,5500.0
2801,20869,1,3400.0
3945,25,2,3990.0
3207,8165,3,7400.0
2256,11461,1,4700.0
3041,16404,1,1200.0
3195,20845,2,4300.0
684,3409,3,2990.0
2394,15677,1,8100.0
851,19680,2,2200.0
259,18084,1,2600.0
2010,914,3,5300.0
192,1184,1,3900.0
2332,3465,3,18500.0
382,4526,1,8200.0
1064,20189,2,3700.0
2419,11770,2,2600.0
3924,17374,2,4900.0
3671,1981,1,6500.0
2664,19018,3,660.0
3544,960,3,6100.0
3698,19605,3,250.0
1023,4552,1,1600.0
3765,21153,1,2700.0
2029,11113,2,1500.0
3265,22216,1,8700.0
458,21530,2,4700.0
2150,15287,2,1500.0
3690,10006,1,2700.0
2957,19947,3,3600.0
172,15392,3,2100.0
1160,14874,2,3000.0
3688,1269,1,2900.0
2014,7451,2,2200.0
3445,2690,2,5800.0
1610,5448,2,2900.0
3197,14705,3,20600.0
152,19978,2,10800.0
3968,9144,3,25000.0
3449,6146,1,4900.0
30,18718,1,1000.0
34,8881,3,6200.0
3800,4589,3,3500.0
3117,4827,3,1800.0
2140,5285,2,5900.0
3054,14813,2,8500.0
2420,5317,1,5800.0
3112,570,3,2500.0
1422,3038,1,7900.0
1551,20436,2,5800.0
1657,16605,3,1900.0
3023,13157,3,2100.0
3518,7877,1,14600.0
689,13932,1,3100.0
1555,15962,2,7990.0
630,14348,1,3900.0
1602,17663,2,4200.0
2343,12795,2,4600.0
3219,3545,1,3500.0
969,5242,2,11200.0
479,6192,3,3800.0
3619,750,2,6600.0
3541,1585,1,6500.0
997,721,1,3700.0
2729,11223,1,800.0
1728,22452,1,5600.0
273,7893,2,9200.0
1248,997,1,10200.0
2057,13991,2,2200.0
655,2771,1,13700.0
3552,11273,1,3400.0
1317,16787,3,2900.0
2901,14617,2,6900.0
1261,17206,3,2500.0
104,11568,2,7200.0
3518,2357,1,1600.0
3972,2765,1,3400.0
2220,4223,1,4400.0
3859,12317,2,6500.0
261,11824,3,3600.0
3214,3674,1,13100.0
1498,18421,2,5990.0
16,3489,2,6500.0
1573,9983,3,6200.0
457,14864,1,11900.0
999,18362,1,9400.0
1910,6927,3,13500.0
1849,22738,2,7700.0
1594,8885,1,5900.0
3730,2596,3,4500.0
2470,4509,3,16200.0
1346,18731,3,3500.0
1873,7601,2,6700.0
54,4401,3,800.0
2257,22192,3,5200.0
1748,3358,2,6600.0
364,9182,3,7800.0
2740,6885,3,3800.0
391,9871,2,1800.0
680,13988,3,5300.0
1695,15272,3,2200.0
3214,11457,2,5300.0
3562,21869,1,1400.0
3674,3952,1,5990.0
2880,4085,3,6300.0
1424,21649,1,5200.0
1170,9355,3,6300.0
7,960,2,6100.0
1952,9771,3,12500.0
3809,15730,3,11600.0
3469,20945,2,4100.0
2066,11003,1,6700.0
1775,8983,1,3990.0
1905,14496,3,650.0
2035,1624,2,20600.0
1306,12329,1,7000.0
3237,10394,2,9200.0
3999,22298,3,4700.0
126,20274,3,2400.0
1759,13599,1,900.0
631,17715,3,6800.0
2969,4250,3,4900.0
1414,12146,3,2400.0
41,22591,2,11200.0
618,12104,3,4300.0
221,10730,1,6100.0
3314,15758,3,2200.0
2811,10404,1,2100.0
189,8791,1,5900.0
2424,5166,2,11200.0
2093,16549,3,3900.0
1089,19994,2,1700.0
1729,2461,2,17200.0
660,9040,1,3300.0
1708,13427,3,2000.0
2622,7719,1,2700.0
594,9957,2,3900.0
94,2014,1,8600.0
2194,21764,2,800.0
1546,2322,2,6200.0
2361,1771,3,1950.0
3607,542,2,3900.0
1459,33,3,4700.0
2024,5110,1,3900.0
2668,13849,2,2300.0
211,7646,1,5900.0
318,3253,3,17500.0
67,9798,1,2700.0
1566,7384,2,3900.0
1554,1879,1,8100.0
763,4721,2,3000.0
1503,15540,2,6200.0
2754,17710,1,6700.0
663,7949,2,16100.0
3485,893,1,4400.0
3990,12692,3,4700.0
1769,10190,2,5300.0
1795,2683,2,4600.0
3557,19831,3,4300.0
1635,19056,2,2200.0
3755,12195,2,2300.0
1857,1894,3,5490.0
2584,11991,2,5000.0
2281,7888,2,9200.0
985,18858,3,5200.0
1565,13769,2,5800.0
495,17190,2,3000.0
580,16899,2,500.0
3512,1000,2,7300.0
805,16572,1,2000.0
1823,8359,3,8600.0
3209,16119,2,3200.0
3913,16386,1,2500.0
112,1034,3,3000.0
3780,7957,3,8400.0
1489,8264,1,2000.0
3101,7569,1,5100.0
2219,1513,1,3900.0
3163,16905,3,8000.0
739,9180,3,8800.0
2558,18610,1,9300.0
3100,2331,1,5100.0
1993,1371,3,4600.0
3157,2746,2,3700.0
947,17237,1,1600.0
2527,21125,2,5700.0
1618,4599,3,12200.0
2329,12654,3,8400.0
1667,17243,2,2800.0
3271,21828,3,5000.0
1923,19127,1,8000.0
562,4181,2,8000.0
3217,17835,2,3500.0
1697,10040,2,700.0
1998,19935,3,2950.0
226,4857,3,5200.0
1778,8460,3,6500.0
3822,22748,3,1990.0
789,3233,1,3700.0
422,11833,1,5900.0
2714,4130,1,13900.0
1369,12641,1,19600.0
1253,10901,2,7000.0
3998,16843,1,3000.0
3213,21233,3,6800.0
3196,17553,1,4300.0
12,13027,3,2100.0
13,21869,1,1400.0
3172,18499,1,4900.0
1063,4563,3,4600.0
1464,12582,2,3500.0
1521,17386,3,1800.0
1987,6618,2,5500.0
1290,15220,3,2200.0
3489,8762,1,8600.0
2768,2752,1,2500.0
1897,4503,3,33800.0
1005,21879,2,3900.0
3492,20541,3,14400.0
1681,7505,2,1900.0
403,1553,3,15200.0
2087,3621,1,9800.0
3588,8551,1,6500.0
1728,2409,1,6400.0
3246,8202,2,8800.0
1215,691,1,4500.0
2745,3935,2,2990.0
3649,21783,1,500.0
976,7548,2,2700.0
3141,2182,1,5300.0
1526,20110,2,9900.0
293,9589,1,1400.0
3165,20187,1,8100.0
684,6066,3,13100.0
440,12177,2,4400.0
549,6877,1,4100.0
1815,18650,2,4500.0
143,16257,1,25500.0
2508,6345,2,1500.0
3691,15615,1,3300.0
3754,21631,1,5200.0
1791,7635,1,2400.0
233,170,3,7900.0
114,8696,3,5700.0
1771,8083,3,28500.0
3042,19744,3,4400.0
1317,115,2,4000.0
3181,13580,2,4300.0
475,15534,2,10500.0
1623,18216,1,5100.0
873,15844,1,5400.0
3330,20848,1,4300.0
2358,810,1,5100.0
1249,4781,2,5000.0
3635,8666,1,7100.0
3394,12320,1,1600.0
3229,21405,3,3300.0
1282,11729,2,5600.0
3007,21944,2,4900.0
3065,22569,2,7800.0
656,20889,1,2600.0
434,10646,2,4500.0
2683,21304,2,4600.0
3622,1286,2,2900.0
188,7905,2,8600.0
2728,6476,2,2600.0
3096,10251,2,600.0
2774,13078,3,6100.0
818,21705,2,2200.0
1041,13977,3,3000.0
1409,18562,3,1800.0
1491,2422,3,5300.0
3725,13231,3,4300.0
3291,10742,3,4700.0
1382,16979,2,500.0
1590,19087,2,2500.0
1190,19723,2,6900.0
1692,18770,3,3900.0
3561,2888,3,1000.0
3352,7802,2,5800.0
475,15663,1,4900.0
1909,21931,2,3200.0
2674,4675,1,10200.0
1869,3982,1,1600.0
2762,12817,1,2100.0
1135,19397,3,5900.0
2790,1612,2,7100.0
2377,15993,2,3900.0
24,7562,2,7300.0
665,12996,3,4500.0
3168,17960,2,7900.0
1307,20898,1,2300.0
3277,15532,1,6500.0
2112,15002,1,4400.0
1310,22427,2,12400.0
3978,11254,1,2500.0
1116,5649,2,3100.0
2908,6498,3,6600.0
3264,701,2,4600.0
506,22647,2,4900.0
646,19608,1,300.0
1948,13739,2,4800.0
2389,8974,2,3000.0
3168,1569,3,3000.0
3182,1478,1,5300.0
761,19180,2,5850.0
902,20662,2,1700.0
1834,3373,3,2900.0
2064,21211,1,7100.0
334,13871,3,3400.0
3236,21699,1,1000.0
944,19055,2,5200.0
1232,21413,3,3200.0
3156,19883,2,4990.0
1772,20189,2,3700.0
3315,12404,2,1900.0
592,7006,3,3200.0
2423,3263,3,16800.0
2694,18641,2,4700.0
2069,6943,1,3900.0
1327,11100,2,900.0
484,18126,1,20000.0
2205,10124,2,5300.0
61,7557,1,4900.0
3653,7055,2,12400.0
2188,7949,2,16100.0
2546,6707,2,7900.0
2329,10005,3,4000.0
2915,12905,1,5700.0
2626,8409,1,4200.0
703,360,2,24900.0
358,6790,3,7500.0
3285,20521,3,3300.0
911,20928,1,4900.0
1308,13787,1,8400.0
3295,5380,1,6400.0
1554,9331,1,14200.0
2062,19223,2,2400.0
1388,6266,2,4700.0
2876,7224,1,4200.0
1088,7912,1,9600.0
2593,10288,2,6300.0
1361,877,2,3900.0
3156,18495,2,2990.0
925,18977,3,2600.0
659,9621,2,2300.0
1467,9436,1,4800.0
626,12841,3,2300.0
1416,2838,3,3600.0
1756,14796,2,16800.0
3384,5893,1,6400.0
352,738,1,2300.0
2652,6315,3,250.0
1889,2188,2,7800.0
1083,21850,3,4800.0
2846,15526,3,7200.0
1477,2024,1,6000.0
136,21360,3,4100.0
1956,20630,1,2300.0
724,1536,2,6900.0
1622,19478,1,3800.0
3384,8434,1,8400.0
690,14572,1,16200.0
3305,17345,3,2300.0
328,18127,3,7900.0
1715,5597,2,2300.0
799,15548,2,7800.0
1757,13219,3,1600.0
3902,12998,1,10600.0
696,10391,3,2300.0
313,18560,1,2990.0
2350,15186,2,11200.0
22,4711,3,1500.0
1781,6630,3,6500.0
2319,11131,1,4000.0
1749,22605,1,23900.0
1191,2305,3,3000.0
2345,10997,3,1900.0
3636,996,3,12900.0
3550,17242,3,2300.0
1498,9268,1,3200.0
3992,4742,2,4096.0
3110,15019,2,11400.0
729,9397,3,7300.0
433,1751,1,5990.0
236,21559,3,4300.0
3146,8623,1,3500.0
3002,21098,2,6600.0
319,13123,2,2200.0
246,14857,3,2500.0
651,7430,2,9400.0
3313,2006,2,3490.0
2794,8259,1,4000.0
1875,12076,3,5600.0
1929,18169,3,5400.0
2616,15940,3,3000.0
1012,17511,1,8200.0
3745,1098,3,7100.0
1481,1,2,5800.0
3564,19270,2,4500.0
1812,8726,1,6500.0
3368,8005,1,2200.0
2296,1668,2,3500.0
1925,14130,1,1300.0
2996,22704,2,10650.0
605,3463,2,46200.0
1550,3226,3,2500.0
1566,227,2,4900.0
2574,21141,3,3800.0
1463,4732,1,31200.0
805,6325,3,3750.0
1649,6710,2,7100.0
3733,20942,3,4200.0
3577,13613,3,3800.0
339,229,1,2500.0
3084,9686,3,900.0
1449,7278,3,8600.0
1581,6830,3,1600.0
2449,9517,1,8800.0
2760,13163,1,1800.0
2038,12105,2,1800.0
3348,1919,2,3700.0
3174,18929,3,4800.0
3073,14981,1,4800.0
3067,7887,3,9200.0
2733,18671,3,9100.0
586,21061,1,2900.0
1242,9394,3,5000.0
2538,4627,3,10200.0
3379,10573,2,3200.0
2790,13592,3,3600.0
1447,3262,3,3500.0
538,7434,2,6900.0
3470,15839,3,4700.0
3727,18500,3,2990.0
207,22708,2,5100.0
3267,10142,3,5100.0
593,18483,3,2990.0
1256,9096,1,3900.0
1602,18060,1,5900.0
1345,11738,3,1600.0
3766,4442,3,4900.0
3723,22213,3,4100.0
1167,8842,1,11200.0
821,10181,3,4700.0
3101,2669,2,4900.0
2770,11753,1,5900.0
2104,4215,2,4200.0
1457,3201,2,10100.0
1012,12234,2,2500.0
110,17972,2,8200.0
3382,8555,1,7400.0
1039,8519,1,2400.0
1558,19225,2,1900.0
1549,16523,1,6200.0
103,12847,2,7000.0
993,3065,2,5500.0
2190,4637,1,11800.0
2647,4616,3,13200.0
2987,18726,1,6400.0
3410,10219,1,1800.0
1430,11539,3,2500.0
3390,9800,1,1900.0
636,22418,2,7900.0
64,3474,3,13200.0
1349,13790,2,5800.0
969,6543,2,2900.0
3032,22248,1,2900.0
602,12529,1,20500.0
2708,19111,1,39990.0
1960,11473,2,9200.0
3594,7381,1,4990.0
1707,1146,3,1750.0
2748,20992,2,1100.0
1284,7843,1,6400.0
3132,11587,2,1400.0
860,1309,2,500.0
3147,9883,1,6900.0
38,15515,3,4800.0
3327,16360,1,1200.0
1603,3335,2,7500.0
3350,14704,2,7400.0
1621,1290,2,1800.0
3012,22137,1,8400.0
3480,2375,2,2800.0
2196,14703,1,8200.0
2102,3319,2,2200.0
2216,17479,3,5900.0
2711,4468,3,2100.0
3061,7032,1,9800.0
2972,2677,3,1700.0
3764,20973,2,1600.0
415,22596,2,7700.0
2803,20990,2,750.0
1099,19730,1,3600.0
3366,959,2,5900.0
3587,21550,1,4700.0
3483,15554,1,1700.0
2875,17329,2,1700.0
1098,7947,1,7200.0
1121,15136,1,9100.0
3049,1717,3,9600.0
615,4224,2,2500.0
3923,9123,3,10900.0
2982,2062,2,7200.0
2181,22512,2,5400.0
869,14769,2,39900.0
846,19248,3,3700.0
2481,8390,1,3990.0
1841,2979,1,5250.0
3133,1418,3,650.0
2438,13662,2,10200.0
2960,18778,1,800.0
3329,18515,3,6950.0
183,21298,2,4700.0
2651,22223,3,5300.0
1807,1137,2,4500.0
3270,17437,3,3100.0
3449,2162,3,6400.0
2021,15223,2,8100.0
1627,2417,1,6600.0
2127,22499,1,4500.0
3660,11205,1,1800.0
3318,12784,2,2900.0
1384,10833,3,5200.0
2816,21251,3,5800.0
1617,13762,2,2900.0
2019,16567,3,1200.0
2907,15135,2,7800.0
3477,5535,2,4100.0
3034,12558,1,112900.0
2866,4263,2,9400.0
694,1619,2,5600.0
1486,22732,1,2200.0
2266,20537,3,14500.0
2890,252,1,5900.0
502,5224,2,6800.0
388,1977,3,9200.0
1631,2666,1,4900.0
3489,14515,3,2000.0
886,11256,3,2800.0
1705,4519,1,6300.0
1999,6911,1,2600.0
1468,11945,2,2900.0
3894,3098,3,1900.0
2118,19019,2,660.0
3535,16892,1,3700.0
507,7408,1,4500.0
1023,20554,2,7200.0
891,9883,1,6900.0
1109,16555,1,3400.0
2061,1954,1,4400.0
2625,15373,1,1600.0
2509,8791,1,5900.0
293,18837,2,2500.0
3843,17688,1,900.0
399,12487,1,3500.0
3548,22672,3,5900.0
3724,8745,2,11700.0
2305,5752,2,13600.0
1441,13445,2,8500.0
994,9129,2,5400.0
444,16478,1,9600.0
2990,7764,2,40900.0
2317,12688,2,4700.0
2581,15763,1,6400.0
2253,21025,3,2100.0
2069,16099,1,3900.0
342,19561,1,3250.0
1684,6462,1,4800.0
735,11569,2,9400.0
3146,19492,2,2600.0
1475,11741,3,2150.0
3422,12014,2,12700.0
3162,15062,2,6500.0
3738,19090,1,1990.0
3763,18183,1,2900.0
2002,21973,2,3400.0
2952,7270,2,7500.0
3776,3363,3,25000.0
3021,10660,2,4900.0
2035,16208,1,1990.0
2465,16882,1,4100.0
43,4611,2,27600.0
3701,6766,1,2900.0
3806,20216,3,8100.0
2069,9304,3,4400.0
3059,20896,3,2700.0
